"ad_date","campaign_name","total_spend","total_impressions","total_clicks","total_value","cpc","cpm","ctr","romi"
2021-08-16,Crazy discounts,10.17,15372,273,9.00,0.04,0.66,0.01775956284153005464,0.88495575221238938053
2021-08-16,Electronics,216.35,51860,1025,277.96,0.21,4.17,0.01976475125337446973,1.28477004853247053386
2021-08-16,Lookalike,113.55,169601,1940,111.21,0.06,0.67,0.01143861180063796794,0.97939233817701453104
2021-08-16,New items,56.00,10607,261,80.79,0.21,5.28,0.02460639200527953238,1.4426785714285714
2021-08-16,Promos,9.92,20464,45,20.62,0.22,0.48,0.00219898358092259578,2.0786290322580645
2021-08-16,Wholesale,84.17,38426,255,116.16,0.33,2.19,0.00663613178577005153,1.3800641558750149
2021-08-15,Brand,7.54,8837,1,11.95,7.54,0.85,0.00011316057485572027,1.5848806366047745
2021-08-15,Crazy discounts,26.40,17296,116,39.34,0.23,1.53,0.00670675300647548566,1.4901515151515152
2021-08-15,Electronics,438.23,94314,796,651.39,0.55,4.65,0.00843989227474181988,1.4864112452365196
2021-08-15,Lookalike,298.23,100231,256,315.02,1.16,2.98,0.00255410002893316439,1.0562988297622640
2021-08-15,New items,56.24,6138,84,48.88,0.67,9.16,0.01368523949169110459,0.86913229018492176387
2021-08-15,Promos,57.98,3668,107,104.96,0.54,15.81,0.02917121046892039258,1.8102794066919627
2021-08-15,Wholesale,72.82,28189,184,73.16,0.40,2.58,0.00652736883181382809,1.0046690469651195
2021-08-14,Brand,3.81,5871,3,4.51,1.27,0.65,0.00051098620337250894,1.1837270341207349
2021-08-14,Crazy discounts,24.11,15020,190,18.31,0.13,1.61,0.01264980026631158455,0.75943591870593114890
2021-08-14,Electronics,66.23,92507,420,50.45,0.16,0.72,0.00454019695806803809,0.76173939302430922543
2021-08-14,Lookalike,258.45,110907,509,374.25,0.51,2.33,0.00458943078435085252,1.4480557167730702
2021-08-14,New items,51.17,12437,291,61.51,0.18,4.11,0.02339792554474551741,1.2020715262849326
2021-08-14,Promos,11.95,16303,91,27.29,0.13,0.73,0.00558179476170030056,2.2836820083682008
2021-08-14,Wholesale,76.13,32623,123,95.71,0.62,2.33,0.00377034607485516353,1.2571916458689084
2021-08-13,Brand,2.87,6717,3,2.36,0.96,0.43,0.00044662795891022778,0.82229965156794425087
2021-08-13,Crazy discounts,34.88,8930,296,58.86,0.12,3.91,0.03314669652855543113,1.6875000000000000
2021-08-13,Lookalike,242.77,103470,1141,268.43,0.21,2.35,0.01102735092297284237,1.10569675001029781274
2021-08-13,New items,32.75,13407,306,41.08,0.11,2.44,0.02282389796375027970,1.2543511450381679
2021-08-13,Promos,42.11,12735,142,61.33,0.30,3.31,0.01115037298782881822,1.4564236523391118
2021-08-13,Wholesale,69.36,34631,172,106.96,0.40,2.00,0.00496664837862031128,1.5420991926182238
2021-08-12,Brand,2.20,13026,4,3.26,0.55,0.17,0.00030707815138952864,1.4818181818181818
2021-08-12,Electronics,313.06,26691,767,512.25,0.41,11.73,0.02873627814619160016,1.6362678080879065
2021-08-12,Lookalike,184.19,162394,1428,310.77,0.13,1.13,0.00879342832863283126,1.6872251479450567
2021-08-12,New items,5.75,1865,75,7.45,0.08,3.08,0.04021447721179624665,1.2956521739130435
2021-08-12,Promos,12.91,15923,62,22.71,0.21,0.81,0.00389373861709476857,1.7591014717273431
2021-08-12,Wholesale,116.48,10971,160,131.92,0.73,10.62,0.01458390301704493665,1.13255494505494505495
2021-08-11,Brand,7.83,8374,5,6.02,1.57,0.94,0.00059708621925005971,0.76883780332056194125
2021-08-11,Crazy discounts,23.23,15004,95,34.57,0.24,1.55,0.00633164489469474807,1.4881618596642273
2021-08-11,Electronics,145.05,134249,729,235.69,0.20,1.08,0.00543020804624243011,1.6248879696656325
2021-08-11,Lookalike,344.34,101038,1178,302.69,0.29,3.41,0.01165897978978206219,0.87904396817099378521
2021-08-11,New items,14.45,6130,42,17.04,0.34,2.36,0.00685154975530179445,1.1792387543252595
2021-08-11,Wholesale,153.39,25038,182,181.33,0.84,6.13,0.00726895119418483904,1.18215007497229284830
2021-08-10,Brand,6.82,11879,2,7.48,3.41,0.57,0.00016836434043269635,1.0967741935483871
2021-08-10,Crazy discounts,25.97,6001,186,40.98,0.14,4.33,0.03099483419430094984,1.5779745860608394
2021-08-10,Electronics,112.14,106771,830,102.62,0.14,1.05,0.00777364640211293329,0.91510611735330836454
2021-08-10,Lookalike,331.45,131586,844,350.69,0.39,2.52,0.00641405620658732692,1.05804797103635540806
2021-08-10,New items,7.51,5469,19,12.00,0.40,1.37,0.00347412689705613458,1.5978695073235686
2021-08-10,Promos,60.20,26065,97,72.04,0.62,2.31,0.00372146556685210052,1.1966777408637874
2021-08-10,Wholesale,45.55,27420,92,79.13,0.50,1.66,0.00335521517140773158,1.7372118551042810
2021-08-09,Brand,2.69,16225,2,3.45,1.35,0.17,0.00012326656394453005,1.2825278810408922
2021-08-09,Crazy discounts,19.90,5968,333,32.30,0.06,3.33,0.05579758713136729223,1.6231155778894472
2021-08-09,Electronics,72.64,54081,591,67.65,0.12,1.34,0.01092805236589560104,0.93130506607929515419
2021-08-09,Lookalike,216.31,133025,1075,262.43,0.20,1.63,0.00808118774666416087,1.21321251906985345107
2021-08-09,New items,0.00,0,0,0.00,,,,
2021-08-09,Promos,26.69,16688,57,44.52,0.47,1.60,0.00341562799616490892,1.6680404645934807
2021-08-09,Wholesale,112.30,16174,102,183.19,1.10,6.94,0.00630641770743168047,1.63125556544968833482
2021-08-08,Brand,5.79,16221,6,4.46,0.97,0.36,0.00036989088218975402,0.77029360967184801382
2021-08-08,Crazy discounts,20.06,20096,161,22.40,0.12,1.00,0.00801154458598726115,1.1166500498504487
2021-08-08,Electronics,214.87,90544,442,281.84,0.49,2.37,0.00488160452376745008,1.31167682784939731000
2021-08-08,Lookalike,81.64,144601,811,122.22,0.10,0.56,0.00560853659379948963,1.4970602645761881
2021-08-08,New items,12.82,14956,179,14.66,0.07,0.86,0.01196844075956138005,1.1435257410296412
2021-08-08,Promos,60.92,14778,146,92.98,0.42,4.12,0.00987955068344836920,1.5262639527248851
2021-08-08,Wholesale,16.35,3343,25,12.44,0.65,4.89,0.00747831289261142686,0.76085626911314984709
2021-08-07,Brand,6.29,4539,2,6.46,3.15,1.39,0.00044062568847763825,1.0270270270270270
2021-08-07,Crazy discounts,33.05,10530,354,41.60,0.09,3.14,0.03361823361823361823,1.2586989409984871
2021-08-07,Lookalike,173.78,110839,1245,268.30,0.14,1.57,0.01123250841310369094,1.5439060881574404
2021-08-07,New items,16.78,15620,375,21.53,0.04,1.07,0.02400768245838668374,1.2830750893921335
2021-08-07,Promos,31.25,18688,51,44.15,0.61,1.67,0.00272902397260273973,1.4128000000000000
2021-08-07,Wholesale,46.38,23870,102,51.82,0.45,1.94,0.00427314620863007960,1.1172919361793877
2021-08-06,Brand,4.32,14286,3,5.25,1.44,0.30,0.00020999580008399832,1.2152777777777778
2021-08-06,Crazy discounts,10.79,13330,484,12.28,0.02,0.81,0.03630907726931732933,1.1380908248378128
2021-08-06,Electronics,399.49,41571,298,567.58,1.34,9.61,0.00716845878136200717,1.4207614708753661
2021-08-06,Lookalike,412.52,73544,1688,597.45,0.24,5.61,0.02295224627433917111,1.4482934160767963
2021-08-06,New items,24.94,8177,233,21.64,0.11,3.05,0.02849455790632261220,0.86768243785084202085
2021-08-06,Promos,27.32,9959,104,40.18,0.26,2.74,0.01044281554372929009,1.4707174231332357
2021-08-06,Wholesale,76.66,10253,154,83.06,0.50,7.48,0.01501999414805422803,1.0834855204800417
2021-08-05,Brand,7.96,2960,2,6.08,3.98,2.69,0.00067567567567567568,0.76381909547738693467
2021-08-05,Crazy discounts,9.69,17054,306,12.84,0.03,0.57,0.01794300457370704820,1.3250773993808050
2021-08-05,Electronics,147.58,107085,739,231.28,0.20,1.38,0.00690105990568240183,1.5671500203279577
2021-08-05,Lookalike,356.95,133513,742,497.16,0.48,2.67,0.00555751125358579314,1.3928001120605127
2021-08-05,New items,26.08,9704,50,42.06,0.52,2.69,0.00515251442704039571,1.6127300613496933
2021-08-05,Wholesale,48.71,26556,119,49.03,0.41,1.83,0.00448109655068534418,1.0065694929172654
2021-08-04,Brand,8.46,6563,7,13.04,1.21,1.29,0.00106658540301691300,1.5413711583924350
2021-08-04,Crazy discounts,30.31,19522,582,39.97,0.05,1.55,0.02981251920909742854,1.3187066974595843
2021-08-04,Electronics,190.06,98663,728,186.34,0.26,1.93,0.00737865258506228272,0.98042723350520888141
2021-08-04,Lookalike,324.72,149507,1675,363.37,0.19,2.17,0.01120348879985552516,1.11902562207440256221
2021-08-04,New items,33.59,9172,85,52.16,0.40,3.66,0.00926733536851286524,1.5528431080678773
2021-08-04,Promos,29.14,24364,153,42.17,0.19,1.20,0.00627975701855196191,1.4471516815374056
2021-08-04,Wholesale,152.36,17201,127,173.57,1.20,8.86,0.00738329166908900645,1.13920976634287214492
2021-08-03,Brand,6.40,15864,4,10.49,1.60,0.40,0.00025214321734745335,1.6390625000000000
2021-08-03,Crazy discounts,11.41,8907,118,9.81,0.10,1.28,0.01324800718535982935,0.85977212971078001753
2021-08-03,Electronics,159.30,77477,886,132.26,0.18,2.06,0.01143565187087780890,0.83025737602008788449
2021-08-03,Lookalike,287.47,92539,561,363.42,0.51,3.11,0.00606230886437069776,1.2642014818937628
2021-08-03,New items,37.53,14489,90,48.79,0.42,2.59,0.00621160880668093036,1.3000266453503864
2021-08-03,Wholesale,143.44,20080,302,140.47,0.47,7.14,0.01503984063745019920,0.97929447852760736196
2021-08-02,Brand,6.03,7522,11,4.94,0.55,0.80,0.00146237702738633342,0.81923714759535655058
2021-08-02,Crazy discounts,23.50,11764,260,31.89,0.09,2.00,0.02210132607956477389,1.3570212765957447
2021-08-02,Electronics,68.77,88247,498,97.31,0.14,0.78,0.00564325132865706483,1.4150065435509670
2021-08-02,Lookalike,277.67,45946,1654,251.75,0.17,6.04,0.03599878117790449658,0.90665178089098570245
2021-08-02,Promos,46.17,27888,181,70.54,0.26,1.66,0.00649024670109007458,1.5278319254927442
2021-08-02,Wholesale,112.91,31531,162,149.14,0.70,3.58,0.00513780089435793346,1.32087503321229297671
2021-08-01,Crazy discounts,27.52,8941,205,28.81,0.13,3.08,0.02292808410692316296,1.0468750000000000
2021-08-01,Electronics,254.84,36102,268,233.80,0.95,7.06,0.00742341144534928813,0.91743839271699890127
2021-08-01,Lookalike,324.26,103488,1370,430.88,0.24,3.13,0.01323824984539270254,1.3288102140257818
2021-08-01,New items,51.72,21354,273,42.68,0.19,2.42,0.01278449002528800225,0.82521268368136117556
2021-08-01,Promos,39.08,10525,40,66.88,0.98,3.71,0.00380047505938242280,1.7113613101330604
2021-08-01,Wholesale,99.86,11194,73,120.41,1.37,8.92,0.00652135072360192961,1.2057881033446826
2021-07-31,Crazy discounts,20.47,9815,269,20.07,0.08,2.09,0.02740703005603667855,0.98045920859794821690
2021-07-31,Lookalike,276.41,40289,1399,263.50,0.20,6.86,0.03472411824567499814,0.95329401975326507724
2021-07-31,New items,7.60,13652,64,6.74,0.12,0.56,0.00468795780837972458,0.88684210526315789474
2021-07-31,Promos,25.91,25030,40,51.54,0.65,1.04,0.00159808230123851378,1.9891933616364338
2021-07-31,Wholesale,109.14,12491,183,114.44,0.60,8.74,0.01465054839484428789,1.04856148066703316841
2021-07-30,Electronics,57.75,43594,173,60.81,0.33,1.32,0.00396843602330595954,1.0529870129870130
2021-07-30,Lookalike,378.50,104578,458,389.61,0.83,3.62,0.00437950620589416512,1.02935270805812417437
2021-07-30,New items,11.93,2360,231,9.47,0.05,5.06,0.09788135593220338983,0.79379715004191114837
2021-07-30,Wholesale,70.94,25359,181,102.37,0.39,2.80,0.00713750542213809693,1.4430504651818438
2021-07-29,Crazy discounts,19.76,11999,166,26.45,0.12,1.65,0.01383448620718393199,1.3385627530364372
2021-07-29,Electronics,259.88,34908,266,318.56,0.98,7.44,0.00762002979259768534,1.2257965214714484
2021-07-29,Lookalike,322.81,131756,767,339.24,0.42,2.45,0.00582136676887580072,1.05089681236640748428
2021-07-29,New items,25.97,10931,84,25.47,0.31,2.38,0.00768456682828652456,0.98074701578744705429
2021-07-29,Promos,40.09,13349,34,65.36,1.18,3.00,0.00254700726646190726,1.6303317535545024
2021-07-29,Wholesale,108.14,17678,90,151.73,1.20,6.12,0.00509107365086548252,1.40308858886628444609
2021-07-28,Crazy discounts,28.58,12238,227,26.45,0.13,2.34,0.01854878248079751593,0.92547235829251224633
2021-07-28,Electronics,256.99,95050,780,264.78,0.33,2.70,0.00820620725933719095,1.03031246351998132223
2021-07-28,Lookalike,360.30,76898,1236,555.48,0.29,4.69,0.01607323987619964108,1.5417152373022481
2021-07-28,New items,33.31,6557,434,40.87,0.08,5.08,0.06618880585633673936,1.2269588712098469
2021-07-28,Promos,27.39,5669,54,65.93,0.51,4.83,0.00952548950432174987,2.4070828769623950
2021-07-28,Wholesale,99.11,28734,156,159.28,0.64,3.45,0.00542910837335560660,1.6071032186459489
2021-07-27,Crazy discounts,31.21,6425,264,26.81,0.12,4.86,0.04108949416342412451,0.85901954501762255687
2021-07-27,Electronics,78.66,95014,157,75.37,0.50,0.83,0.00165238806912665502,0.95817442156114924994
2021-07-27,Lookalike,494.30,98849,509,828.15,0.97,5.00,0.00514926807554957562,1.6753995549261582
2021-07-27,New items,26.84,9077,340,22.00,0.08,2.96,0.03745730968381623885,0.81967213114754098361
2021-07-27,Promos,50.41,20896,161,78.89,0.31,2.41,0.00770482388973966309,1.5649672683991272
2021-07-27,Wholesale,45.21,15956,139,76.76,0.33,2.83,0.00871145650538982201,1.6978544569785446
2021-07-26,Crazy discounts,16.15,11088,119,14.29,0.14,1.46,0.01073232323232323232,0.88482972136222910217
2021-07-26,Electronics,139.42,62018,468,179.15,0.30,2.25,0.00754619626560030959,1.28496628891120355760
2021-07-26,Lookalike,243.33,95097,372,199.47,0.65,2.56,0.00391179532477365217,0.81975095549254099371
2021-07-26,Promos,33.80,21674,97,62.44,0.35,1.56,0.00447540832333671680,1.8473372781065089
2021-07-26,Wholesale,97.44,15605,238,94.29,0.41,6.24,0.01525152194809355976,0.96767241379310344828
2021-07-25,Crazy discounts,19.65,15049,197,26.61,0.10,1.31,0.01309057080204664762,1.3541984732824427
2021-07-25,Electronics,67.44,97650,545,109.91,0.12,0.69,0.00558115719406041987,1.6297449584816133
2021-07-25,Lookalike,385.37,47244,2240,614.35,0.17,8.16,0.04741342816018965371,1.5941822144951605
2021-07-25,New items,73.11,7299,256,111.30,0.29,10.02,0.03507329771201534457,1.5223635617562577
2021-07-25,Promos,38.31,16337,130,72.42,0.29,2.34,0.00795739731896921099,1.8903680501174628
2021-07-25,Wholesale,171.31,34276,196,211.60,0.87,5.00,0.00571828684794024974,1.2351876714727687
2021-07-24,Crazy discounts,8.73,27815,88,13.56,0.10,0.31,0.00316376056084846306,1.5532646048109966
2021-07-24,Electronics,343.95,31673,728,573.83,0.47,10.86,0.02298487670886875257,1.6683529582788196
2021-07-24,Lookalike,558.18,168764,766,838.08,0.73,3.31,0.00453888270010191747,1.5014511447920026
2021-07-24,New items,60.78,20553,239,90.15,0.25,2.96,0.01162847272904198900,1.4832181638696940
2021-07-24,Promos,12.01,23463,130,22.39,0.09,0.51,0.00554063845203085709,1.8642797668609492
2021-07-24,Wholesale,178.32,42533,159,264.06,1.12,4.19,0.00373827381092328310,1.4808209959623149
2021-07-23,Crazy discounts,6.71,25988,294,10.87,0.02,0.26,0.01131291365245497922,1.6199701937406855
2021-07-23,Electronics,312.46,106354,378,447.29,0.83,2.94,0.00355416815540553247,1.4315112334378800
2021-07-23,Lookalike,735.74,218342,1594,804.00,0.46,3.37,0.00730047356898810124,1.0927773398211325
2021-07-23,New items,41.10,20187,267,40.76,0.15,2.04,0.01322633377916480904,0.99172749391727493917
2021-07-23,Promos,36.77,15439,165,69.96,0.22,2.38,0.01068722067491417838,1.9026380201251020
2021-07-23,Wholesale,204.30,31965,182,230.46,1.12,6.39,0.00569372751446895041,1.12804698972099853157
2021-07-22,Crazy discounts,11.96,7535,155,17.24,0.08,1.59,0.02057067020570670206,1.4414715719063545
2021-07-22,Electronics,249.26,124048,310,233.58,0.80,2.01,0.00249903263252934348,0.93709379764101741154
2021-07-22,Lookalike,373.26,133929,1921,429.91,0.19,2.79,0.01434342076772020996,1.1517708835664148
2021-07-22,New items,13.67,9249,272,16.35,0.05,1.48,0.02940858471186074170,1.1960497439648866
2021-07-22,Promos,47.99,3797,120,73.09,0.40,12.64,0.03160389781406373453,1.5230256303396541
2021-07-22,Wholesale,85.99,11233,262,117.97,0.33,7.66,0.02332413424730704175,1.3719037097336900
2021-07-21,Crazy discounts,13.66,4032,249,13.41,0.05,3.39,0.06175595238095238095,0.98169838945827232796
2021-07-21,Electronics,123.15,29413,516,144.56,0.24,4.19,0.01754326318294631625,1.17385302476654486399
2021-07-21,Lookalike,513.15,165356,2933,827.71,0.17,3.10,0.01773748760250610803,1.6129981486894670
2021-07-21,Promos,59.17,17283,64,132.66,0.92,3.42,0.00370306081120175895,2.2420145343924286
2021-07-21,Wholesale,133.23,28393,139,154.97,0.96,4.69,0.00489557285246363540,1.16317646175786234332
2021-07-20,Crazy discounts,20.68,24982,103,16.97,0.20,0.83,0.00412296853734688976,0.82059961315280464217
2021-07-20,Electronics,60.87,119557,798,66.33,0.08,0.51,0.00667464054802311868,1.0896993592902908
2021-07-20,Lookalike,415.09,164444,1285,523.14,0.32,2.52,0.00781421030867650994,1.2603049940976656
2021-07-20,New items,71.16,19429,342,82.30,0.21,3.66,0.01760255288486283391,1.1565486228218100
2021-07-20,Promos,16.11,23946,106,18.35,0.15,0.67,0.00442662657646371001,1.1390440720049659
2021-07-20,Wholesale,136.35,30658,184,190.44,0.74,4.45,0.00600169613151542827,1.39669966996699669967
2021-07-19,Crazy discounts,11.75,13161,166,17.63,0.07,0.89,0.01261302332649494719,1.5004255319148936
2021-07-19,Electronics,315.32,57646,472,443.44,0.67,5.47,0.00818790549214169240,1.4063173918558924
2021-07-19,Lookalike,443.19,190048,1491,452.45,0.30,2.33,0.00784538642869169894,1.02089397323946839956
2021-07-19,New items,20.71,24955,158,29.49,0.13,0.83,0.00633139651372470447,1.4239497827136649
2021-07-19,Promos,59.78,3688,149,78.26,0.40,16.21,0.04040130151843817787,1.3091334894613583
2021-07-19,Wholesale,194.68,18976,99,252.36,1.97,10.26,0.00521711635750421585,1.2962810766385864
2021-07-18,Crazy discounts,14.87,24994,193,17.85,0.08,0.59,0.00772185324477874690,1.2004034969737727
2021-07-18,Electronics,273.20,43755,170,311.46,1.61,6.24,0.00388527025482801965,1.1400439238653001
2021-07-18,Lookalike,634.71,194372,1001,578.15,0.63,3.27,0.00514991871257176960,0.91088843723905405618
2021-07-18,New items,64.12,14044,252,93.90,0.25,4.57,0.01794360581031045286,1.4644416718652527
2021-07-18,Promos,35.93,7982,59,49.38,0.61,4.50,0.00739163117013279880,1.3743389924853883
2021-07-18,Wholesale,179.55,25753,158,186.48,1.14,6.97,0.00613520754863511047,1.03859649122807017544
2021-07-17,Crazy discounts,36.08,17498,73,27.40,0.49,2.06,0.00417190536061264144,0.75942350332594235033
2021-07-17,Electronics,77.69,41392,345,135.62,0.23,1.88,0.00833494395052183997,1.7456558115587592
2021-07-17,Lookalike,288.03,99642,1055,314.66,0.27,2.89,0.01058790469882178198,1.0924556469812172
2021-07-17,New items,17.56,5010,158,23.34,0.11,3.50,0.03153692614770459082,1.3291571753986333
2021-07-17,Promos,20.27,6737,162,36.43,0.13,3.01,0.02404631141457622087,1.7972372964972866
2021-07-17,Wholesale,106.88,44722,80,129.61,1.34,2.39,0.00178882876436653101,1.21266841317365269461
2021-07-16,Crazy discounts,19.24,15074,299,23.46,0.06,1.28,0.01983547830701870771,1.2193347193347193
2021-07-16,Electronics,352.56,102035,147,291.46,2.40,3.46,0.00144068211888077620,0.82669616519174041298
2021-07-16,Lookalike,167.45,82741,1332,218.24,0.13,2.02,0.01609842762354818047,1.3033144222155867
2021-07-16,New items,41.29,9272,107,55.78,0.39,4.45,0.01154012079378774806,1.3509324291596028
2021-07-16,Promos,54.46,6248,181,86.92,0.30,8.72,0.02896927016645326504,1.5960337862651487
2021-07-15,Crazy discounts,5.62,5510,222,6.34,0.03,1.02,0.04029038112522686025,1.1281138790035587
2021-07-15,Electronics,235.43,28930,610,254.90,0.39,8.14,0.02108537849982716903,1.08269974089963046341
2021-07-15,Lookalike,219.68,37459,1520,217.23,0.14,5.86,0.04057769828345657919,0.98884741442097596504
2021-07-15,New items,59.00,8938,202,69.63,0.29,6.60,0.02260013425822331618,1.1801694915254237
2021-07-15,Promos,61.54,5228,152,96.56,0.40,11.77,0.02907421576128538638,1.5690607734806630
2021-07-15,Wholesale,149.60,25095,224,205.25,0.67,5.96,0.00892608089260808926,1.3719919786096257
2021-07-14,Crazy discounts,20.19,14016,127,16.62,0.16,1.44,0.00906107305936073059,0.82317979197622585438
2021-07-14,Electronics,162.47,64629,964,151.43,0.17,2.51,0.01491590462485880951,0.93204899366036806795
2021-07-14,Lookalike,172.93,84177,427,195.03,0.40,2.05,0.00507264454661011915,1.12779737466026716012
2021-07-14,New items,24.17,18658,174,38.88,0.14,1.30,0.00932575838782291778,1.6086057095573024
2021-07-14,Wholesale,77.94,12133,262,90.68,0.30,6.42,0.02159399983516030660,1.1634590710803182
2021-07-13,Crazy discounts,17.51,14449,161,24.87,0.11,1.21,0.01114263962904007198,1.4203312392918332
2021-07-13,Electronics,80.74,25299,773,75.70,0.10,3.19,0.03055456737420451401,0.93757740896705474362
2021-07-13,Lookalike,334.27,77193,722,352.76,0.46,4.33,0.00935317969245916080,1.05531456606934514016
2021-07-13,New items,52.06,16148,147,85.29,0.35,3.22,0.00910329452563784989,1.6383019592777564
2021-07-13,Promos,67.84,5927,91,140.26,0.75,11.45,0.01535346718407288679,2.0675117924528302
2021-07-13,Wholesale,145.49,29783,139,153.28,1.05,4.89,0.00466709196521505557,1.05354319884528146264
2021-07-12,Brand,1.51,2506,0,2.30,,0.60,0.00000000000000000000,1.5231788079470199
2021-07-12,Crazy discounts,6.34,5439,71,9.81,0.09,1.17,0.01305387019672733958,1.5473186119873817
2021-07-12,Lookalike,344.92,139163,1527,515.31,0.23,2.48,0.01097274419206254536,1.4939986083729560
2021-07-12,New items,6.53,3256,34,9.29,0.19,2.01,0.01044226044226044226,1.4226646248085758
2021-07-12,Promos,46.40,7716,35,87.90,1.33,6.01,0.00453602903058579575,1.8943965517241379
2021-07-12,Wholesale,230.75,25598,201,243.02,1.15,9.01,0.00785217595124619111,1.05317443120260021668
2021-07-11,Crazy discounts,30.88,16177,77,33.67,0.40,1.91,0.00475984422327996538,1.0903497409326425
2021-07-11,Electronics,31.80,11137,116,44.82,0.27,2.86,0.01041573134596390410,1.4094339622641509
2021-07-11,Lookalike,104.10,61401,1824,109.02,0.06,1.70,0.02970635657399716617,1.04726224783861671470
2021-07-11,New items,51.41,15503,212,45.78,0.24,3.32,0.01367477262465329291,0.89048823186150554367
2021-07-11,Promos,21.71,6453,26,44.44,0.84,3.36,0.00402913373624670696,2.0469829571625979
2021-07-11,Wholesale,111.23,25310,290,100.29,0.38,4.39,0.01145792177005136310,0.90164523959363481075
2021-07-10,Crazy discounts,19.36,10161,149,32.68,0.13,1.91,0.01466391103237870288,1.6880165289256198
2021-07-10,Electronics,311.83,22984,402,438.30,0.78,13.57,0.01749042812391228681,1.4055735496905365
2021-07-10,Lookalike,24.13,9017,193,18.95,0.13,2.68,0.02140401463901519352,0.78532946539577289681
2021-07-10,New items,26.16,13575,350,37.95,0.07,1.93,0.02578268876611418048,1.4506880733944954
2021-07-10,Promos,21.60,15796,46,25.20,0.47,1.37,0.00291212965307672829,1.1666666666666667
2021-07-10,Wholesale,39.30,12814,135,58.58,0.29,3.07,0.01053535195879506789,1.4905852417302799
2021-07-09,Brand,4.86,13684,12,7.60,0.41,0.36,0.00087693656825489623,1.5637860082304527
2021-07-09,Crazy discounts,33.39,14133,121,51.40,0.28,2.36,0.00856152267742163730,1.5393830488170111
2021-07-09,Electronics,174.69,60544,510,189.25,0.34,2.89,0.00842362579281183932,1.08334764439864903543
2021-07-09,Lookalike,182.28,160077,560,212.07,0.33,1.14,0.00349831643521555252,1.1634298880842660
2021-07-09,New items,38.32,18184,109,43.35,0.35,2.11,0.00599428068631764188,1.1312630480167015
2021-07-09,Promos,23.71,10037,56,35.33,0.42,2.36,0.00557935638138886121,1.4900885702235344
2021-07-09,Wholesale,122.48,20249,158,152.47,0.78,6.05,0.00780285446194873821,1.24485630306988896146
2021-07-08,Brand,4.82,6192,5,4.75,0.96,0.78,0.00080749354005167959,0.98547717842323651452
2021-07-08,Crazy discounts,20.56,17050,75,20.46,0.27,1.21,0.00439882697947214076,0.99513618677042801556
2021-07-08,Electronics,47.90,15941,473,43.33,0.10,3.00,0.02967191518725299542,0.90459290187891440501
2021-07-08,Lookalike,162.19,57687,930,130.11,0.17,2.81,0.01612148317645223361,0.80220728774893643258
2021-07-08,New items,11.90,4415,148,15.40,0.08,2.70,0.03352208380520951302,1.2941176470588235
2021-07-08,Wholesale,82.02,26549,137,78.69,0.60,3.09,0.00516026969000715658,0.95940014630577907827
2021-07-07,Crazy discounts,31.23,25493,153,27.34,0.20,1.23,0.00600164751108147335,0.87544028178033941723
2021-07-07,Electronics,158.44,21127,210,124.99,0.75,7.50,0.00993988734794338997,0.78887907094168139359
2021-07-07,Lookalike,294.64,103211,1928,407.00,0.15,2.85,0.01868017943823817229,1.3813467282106978
2021-07-07,New items,14.30,13737,115,22.18,0.12,1.04,0.00837155128485113198,1.5510489510489510
2021-07-07,Promos,39.56,15586,34,88.58,1.16,2.54,0.00218144488643654562,2.2391304347826087
2021-07-07,Wholesale,58.83,23373,152,65.44,0.39,2.52,0.00650323022290677277,1.1123576406595275
2021-07-06,Crazy discounts,15.70,20701,236,26.05,0.07,0.76,0.01140041543886768755,1.6592356687898089
2021-07-06,Lookalike,269.60,85918,1265,335.34,0.21,3.14,0.01472334085988966224,1.2438427299703264
2021-07-06,New items,38.09,9735,92,36.39,0.41,3.91,0.00945043656908063688,0.95536886321869257023
2021-07-06,Wholesale,111.47,14947,111,107.81,1.00,7.46,0.00742623937913962668,0.96716605364672109088
2021-07-05,Crazy discounts,9.34,16785,213,16.28,0.04,0.56,0.01268990169794459339,1.7430406852248394
2021-07-05,Electronics,115.55,47259,342,186.21,0.34,2.45,0.00723671681584460103,1.61151016875811337084
2021-07-05,Lookalike,266.75,162244,1215,211.61,0.22,1.64,0.00748872069229062400,0.79328959700093720712
2021-07-05,New items,16.88,6512,21,25.19,0.80,2.59,0.00322481572481572482,1.4922985781990521
2021-07-05,Promos,58.47,17130,243,138.71,0.24,3.41,0.01418563922942206655,2.3723276894133744
2021-07-05,Wholesale,69.13,3230,34,59.81,2.03,21.40,0.01052631578947368421,0.86518154202227686967
2021-07-04,Crazy discounts,26.51,15334,229,24.72,0.12,1.73,0.01493413329855223686,0.93247831007167106752
2021-07-04,Lookalike,139.11,49048,1958,151.74,0.07,2.84,0.03992007829065405317,1.09079145999568686651
2021-07-04,New items,39.15,10856,252,56.62,0.16,3.61,0.02321296978629329403,1.4462324393358876
2021-07-04,Promos,28.01,7131,237,38.50,0.12,3.93,0.03323517038283550694,1.3745091038914673
2021-07-04,Wholesale,44.03,2260,53,68.35,0.83,19.48,0.02345132743362831858,1.5523506699977288
2021-07-03,Crazy discounts,28.34,11110,242,32.38,0.12,2.55,0.02178217821782178218,1.1425546930134086
2021-07-03,Electronics,123.75,18073,337,136.13,0.37,6.85,0.01864659990040391745,1.10004040404040404040
